dataset,scene,split,iteration,normal_key,mask_policy,normal_space,absolute_dot,flip_x,flip_y,flip_z,flip_preset,normal_mae_deg,valid_pixel_count,valid_pixel_ratio,frame_count,missing_frame_count,status,notes,diagnostic_only,inference_note
refnerf,teapot,test,30000,rend_normal,auto,as_saved,False,False,False,True,flip_z,55.44148597717285,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,as_saved,False,False,True,True,flip_yz,121.8550018310547,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,camera,False,False,False,False,none,7.038651728630066,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,camera,False,False,True,False,flip_y,85.19369430541992,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,camera,False,False,False,True,flip_z,55.44148502349854,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,camera,False,False,True,True,flip_yz,121.85500450134278,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,world,False,False,False,False,none,7.038651871681213,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,world,False,False,True,False,flip_y,85.19369468688964,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,world,False,False,False,True,flip_z,55.441484451293945,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,30000,rend_normal,auto,world,False,False,True,True,flip_yz,121.85501098632812,935,0.0935,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,as_saved,False,False,False,False,none,7.6459088802337645,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,as_saved,False,False,True,False,flip_y,89.00062923431396,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,as_saved,False,False,False,True,flip_z,33.24971375465393,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,as_saved,False,False,True,True,flip_yz,113.60141887664795,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,camera,False,False,False,False,none,7.645850133895874,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,camera,False,False,True,False,flip_y,89.00062561035156,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,camera,False,False,False,True,flip_z,33.2496738910675,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,camera,False,False,True,True,flip_yz,113.60143413543702,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,world,False,False,False,False,none,7.64585235118866,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,world,False,False,True,False,flip_y,89.00062847137451,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,world,False,False,False,True,flip_z,33.249671173095706,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,30000,rend_normal,auto,world,False,False,True,True,flip_yz,113.60143280029297,4588,0.4588,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,as_saved,False,False,False,False,none,1.3952056914567947,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,as_saved,False,False,True,False,flip_y,86.1951229095459,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,as_saved,False,False,False,True,flip_z,52.579362106323245,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,as_saved,False,False,True,True,flip_yz,122.23561782836914,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,camera,False,False,False,False,none,1.3951273888349534,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,camera,False,False,True,False,flip_y,86.19512176513672,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,camera,False,False,False,True,flip_z,52.57936038970947,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,camera,False,False,True,True,flip_yz,122.23561782836914,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,world,False,False,False,False,none,1.3951225638389588,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,world,False,False,True,False,flip_y,86.19512119293213,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,world,False,False,False,True,flip_z,52.57936115264893,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,ball,test,31000,rend_normal,auto,world,False,False,True,True,flip_yz,122.2356170654297,5070,0.507,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,as_saved,False,False,False,False,none,10.899980771541596,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,as_saved,False,False,True,False,flip_y,53.289558506011964,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,as_saved,False,False,False,True,flip_z,79.15076904296875,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,as_saved,False,False,True,True,flip_yz,118.45144767761231,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,camera,False,False,False,False,none,10.899960005283356,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,camera,False,False,True,False,flip_y,53.28955154418945,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,camera,False,False,False,True,flip_z,79.15076904296875,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,camera,False,False,True,True,flip_yz,118.45145568847656,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,world,False,False,False,False,none,10.899946570396423,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,world,False,False,True,False,flip_y,53.289548587799075,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,world,False,False,False,True,flip_z,79.15076942443848,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,car,test,31000,rend_normal,auto,world,False,False,True,True,flip_yz,118.45145950317382,1954,0.1954,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,as_saved,False,False,False,False,none,10.839401054382325,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,as_saved,False,False,True,False,flip_y,75.045001411438,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,as_saved,False,False,False,True,flip_z,68.78633251190186,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,as_saved,False,False,True,True,flip_yz,128.54665336608886,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,camera,False,False,False,False,none,10.839372873306274,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,camera,False,False,True,False,flip_y,75.04499816894531,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,camera,False,False,False,True,flip_z,68.7863317489624,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,camera,False,False,True,True,flip_yz,128.54665718078613,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,world,False,False,False,False,none,10.839365649223328,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,world,False,False,True,False,flip_y,75.04499549865723,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,world,False,False,False,True,flip_z,68.78633499145508,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,coffee,test,31000,rend_normal,auto,world,False,False,True,True,flip_yz,128.54665718078613,2769,0.2769,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,as_saved,False,False,False,False,none,2.8065978229045867,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,as_saved,False,False,True,False,flip_y,95.20542449951172,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,as_saved,False,False,False,True,flip_z,48.975049591064455,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,as_saved,False,False,True,True,flip_yz,128.50251693725585,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,camera,False,False,False,False,none,2.8065557897090914,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,camera,False,False,True,False,flip_y,95.20542526245117,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,camera,False,False,False,True,flip_z,48.97504825592041,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,camera,False,False,True,True,flip_yz,128.50252380371094,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,world,False,False,False,False,none,2.8065596342086794,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,world,False,False,True,False,flip_y,95.20542335510254,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,world,False,False,False,True,flip_z,48.97504940032959,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,helmet,test,31000,rend_normal,auto,world,False,False,True,True,flip_yz,128.50252418518068,4253,0.4253,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,as_saved,False,False,False,False,none,7.249751889705658,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,as_saved,False,False,True,False,flip_y,84.57642421722412,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,as_saved,False,False,False,True,flip_z,56.1953685760498,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,as_saved,False,False,True,True,flip_yz,121.31433067321777,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,camera,False,False,False,False,none,7.24974399805069,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,camera,False,False,True,False,flip_y,84.57642459869385,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,camera,False,False,False,True,flip_z,56.195369720458984,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,camera,False,False,True,True,flip_yz,121.31433486938477,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,world,False,False,False,False,none,7.249742949008942,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,world,False,False,True,False,flip_y,84.57642612457275,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,world,False,False,False,True,flip_z,56.19536838531494,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,teapot,test,31000,rend_normal,auto,world,False,False,True,True,flip_yz,121.31433715820313,958,0.0958,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,as_saved,False,False,False,False,none,8.10103747844696,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,as_saved,False,False,True,False,flip_y,87.95463695526124,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,as_saved,False,False,False,True,flip_z,34.62028093338013,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,as_saved,False,False,True,True,flip_yz,113.45195693969727,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,camera,False,False,False,False,none,8.100976872444154,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,camera,False,False,True,False,flip_y,87.95463562011719,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,camera,False,False,False,True,flip_z,34.62025146484375,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,camera,False,False,True,True,flip_yz,113.45196933746338,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,world,False,False,False,False,none,8.100976729393006,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,world,False,False,True,False,flip_y,87.95463485717774,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,world,False,False,False,True,flip_z,34.62024221420288,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
refnerf,toaster,test,31000,rend_normal,auto,world,False,False,True,True,flip_yz,113.4519666671753,4467,0.4467,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False,"Reused protocol grid rows; diagnostic only, not automatic final protocol."
