dataset,scene,split,iteration,normal_key,mask_policy,normal_space,absolute_dot,flip_x,flip_y,flip_z,flip_preset,normal_mae_deg,valid_pixel_count,valid_pixel_ratio,frame_count,missing_frame_count,status,notes,diagnostic_only
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,True,False,flip_y,21.105620193481446,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,False,True,flip_z,36.107917404174806,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,False,True,flip_z,18.166835641860963,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,True,True,flip_yz,112.37240657806396,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,True,True,flip_yz,17.346456718444824,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,camera,False,False,False,False,none,10.821224260330201,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,camera,True,False,False,False,none,9.769796752929688,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,camera,False,False,True,False,flip_y,87.83258152008057,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,camera,True,False,True,False,flip_y,21.105585908889772,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,camera,False,False,False,True,flip_z,36.107887268066406,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,camera,True,False,False,True,flip_z,18.166799592971802,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,camera,False,False,True,True,flip_yz,112.37241535186767,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,camera,True,False,True,True,flip_yz,17.34641351699829,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,world,False,False,False,False,none,10.821222829818726,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,world,True,False,False,False,none,9.769794821739197,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,world,False,False,True,False,flip_y,87.83257598876953,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,world,True,False,True,False,flip_y,21.105587577819826,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,world,False,False,False,True,flip_z,36.107882785797116,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,world,True,False,False,True,flip_z,18.16679368019104,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,world,False,False,True,True,flip_yz,112.37241249084472,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_alpha,world,True,False,True,True,flip_yz,17.34641327857971,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,False,False,none,10.821271896362305,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,False,False,none,9.76984395980835,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,True,False,flip_y,87.83258991241455,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,True,False,flip_y,21.105620193481446,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,False,True,flip_z,36.107917404174806,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,False,True,flip_z,18.166835641860963,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,True,True,flip_yz,112.37240657806396,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,True,True,flip_yz,17.346456718444824,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,False,False,none,10.821224260330201,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,False,False,none,9.769796752929688,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,True,False,flip_y,87.83258152008057,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,True,False,flip_y,21.105585908889772,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,False,True,flip_z,36.107887268066406,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,False,True,flip_z,18.166799592971802,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,True,True,flip_yz,112.37241535186767,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,True,True,flip_yz,17.34641351699829,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,world,False,False,False,False,none,10.821222829818726,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,world,True,False,False,False,none,9.769794821739197,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,world,False,False,True,False,flip_y,87.83257598876953,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,world,True,False,True,False,flip_y,21.105587577819826,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,world,False,False,False,True,flip_z,36.107882785797116,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,world,True,False,False,True,flip_z,18.16679368019104,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,world,False,False,True,True,flip_yz,112.37241249084472,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,gt_normal_nonzero,world,True,False,True,True,flip_yz,17.34641327857971,4537,0.4537,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,as_saved,False,False,False,False,none,10.186473560333251,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,as_saved,True,False,False,False,none,9.473972344398499,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,as_saved,False,False,True,False,flip_y,87.77541885375976,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,as_saved,True,False,True,False,flip_y,20.83147039413452,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,as_saved,False,False,False,True,flip_z,35.75726661682129,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,as_saved,True,False,False,True,flip_z,17.976837348937988,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,as_saved,False,False,True,True,flip_yz,112.58657302856446,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,as_saved,True,False,True,True,flip_yz,16.990081596374512,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,camera,False,False,False,False,none,10.186425805091858,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,camera,True,False,False,False,none,9.473924660682679,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,camera,False,False,True,False,flip_y,87.7754077911377,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,camera,True,False,True,False,flip_y,20.831436347961425,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,camera,False,False,False,True,flip_z,35.757235050201416,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,camera,True,False,False,True,flip_z,17.976801538467406,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,camera,False,False,True,True,flip_yz,112.58658180236816,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,camera,True,False,True,True,flip_yz,16.990037727355958,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,world,False,False,False,False,none,10.186424064636231,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,world,True,False,False,False,none,9.473923015594483,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,world,False,False,True,False,flip_y,87.77540321350098,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,world,True,False,True,False,flip_y,20.83143882751465,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,world,False,False,False,True,flip_z,35.757231616973876,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,world,True,False,False,True,flip_z,17.97679567337036,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,toaster,test,31000,surf_normal,auto,world,False,False,True,True,flip_yz,112.58657760620117,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,toaster,test,31000,surf_normal,auto,world,True,False,True,True,flip_yz,16.990037584304808,4506,0.4506,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,as_saved,False,False,False,False,none,8.388641754786173,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,as_saved,True,False,False,False,none,7.58420841495196,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,as_saved,False,False,True,False,flip_y,79.91601909001669,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,as_saved,True,False,True,False,flip_y,41.08297290802002,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,as_saved,False,False,False,True,flip_z,57.46088190078736,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,as_saved,True,False,False,True,flip_z,33.76598587036133,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,as_saved,False,False,True,True,flip_yz,121.55936196645102,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,as_saved,True,False,True,True,flip_yz,35.0096009572347,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,camera,False,False,False,False,none,8.388612524668376,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,camera,True,False,False,False,none,7.58417924841245,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,camera,False,False,True,False,flip_y,79.9160153547923,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,camera,True,False,True,False,flip_y,41.08296484947204,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,camera,False,False,False,True,flip_z,57.46087511380514,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,camera,True,False,False,True,flip_z,33.76597702503205,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,camera,False,False,True,True,flip_yz,121.55936648050947,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,camera,True,False,True,True,flip_yz,35.009589497248335,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,world,False,False,False,False,none,8.38861268957456,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,world,True,False,False,False,none,7.584179377555849,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,world,False,False,True,False,flip_y,79.91601508458454,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,world,True,False,True,False,flip_y,41.0829653898875,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,world,False,False,False,True,flip_z,57.46087590853372,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,world,True,False,False,True,flip_z,33.765975968043016,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,world,False,False,True,True,flip_yz,121.55936641693116,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,source_rgba_alpha,world,True,False,True,True,flip_yz,35.00958977540334,19679,0.32798333333333335,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,False,False,none,9.211674559116364,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,False,False,none,8.02751029332479,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,True,False,flip_y,80.15723587671916,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,True,False,flip_y,41.227516603469844,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,False,True,flip_z,57.65995133717855,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,False,True,flip_z,33.956505719820655,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,True,True,flip_yz,121.24834267298381,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,True,True,flip_yz,35.31842560768127,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,camera,False,False,False,False,none,9.211645501852034,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,camera,True,False,False,False,none,8.027481311559677,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,camera,False,False,True,False,flip_y,80.15723358790079,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,camera,True,False,True,False,flip_y,41.227508076032,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,camera,False,False,False,True,flip_z,57.6599447886149,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,camera,True,False,False,True,flip_z,33.95649710496267,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,camera,False,False,True,True,flip_yz,121.24834775924681,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,camera,True,False,True,True,flip_yz,35.31841476758321,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,world,False,False,False,False,none,9.211645684639613,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,world,True,False,False,False,none,8.027481357256573,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,world,False,False,True,False,flip_y,80.15723282496134,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,world,True,False,True,False,flip_y,41.22750841776529,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,world,False,False,False,True,flip_z,57.65994521776835,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,world,True,False,False,True,flip_z,33.95649648507436,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,world,False,False,True,True,flip_yz,121.24834785461424,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_alpha,world,True,False,True,True,flip_yz,35.31841452121735,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,False,False,none,9.211674559116364,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,False,False,none,8.02751029332479,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,True,False,flip_y,80.15723587671916,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,True,False,flip_y,41.227516603469844,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,False,True,flip_z,57.65995133717855,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,False,True,flip_z,33.956505719820655,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,True,True,flip_yz,121.24834267298381,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,True,True,flip_yz,35.31842560768127,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,False,False,none,9.211645501852034,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,False,False,none,8.027481311559677,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,True,False,flip_y,80.15723358790079,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,True,False,flip_y,41.227508076032,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,False,True,flip_z,57.6599447886149,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,False,True,flip_z,33.95649710496267,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,True,True,flip_yz,121.24834775924681,19844,0.3307333333333333,120,0,ok,dataset_average_over_6_valid_scenes,False
